advantage_mean,ar_examples,ar_loss,ar_prediction_kl,ar_update_finite,ar_vector_mse,av_loss,av_sft_anchor_loss,av_update_finite,cap_hit_rate,policy_kl_k2,policy_loss,response_tokens_mean,reward_mean,reward_std,score_prediction_kl,score_vector_mse,step,valid_format_rate
-0.006347797345370054,509,0.8039925936865665,3.840545032253902,True,0.7580005565186146,0.18846715680920173,0.8977110981941223,True,0.001953125,0.05154285451862961,0.006347794609609991,57.673828125,-0.8091771602630615,0.35411784052848816,3.8312389850616455,0.7569489479064941,24,0.994140625
-0.004394522402435541,510,0.926829015974905,4.436315162509095,True,0.8737023846775878,0.21202706498152113,1.0252503752708435,True,0.001953125,0.05164937430527061,0.004394521180074662,57.2578125,-0.9296533465385437,0.5850830078125,4.435088634490967,0.8721469044685364,25,0.99609375
-0.004394452087581158,510,0.860266631491044,3.8251215009128345,True,0.8144593056510476,0.18550656383813477,0.8926794826984406,True,0.001953125,0.05152419919613749,0.00439445732627064,57.89453125,-0.864227294921875,0.4880267083644867,3.8244199752807617,0.8140338063240051,26,0.99609375
-0.004394433461129665,510,0.9370746670984754,4.279551397585401,True,0.8858253553801892,0.1875594658253249,0.9033627510070801,True,0.001953125,0.04984960739966482,0.00439443500363268,57.732421875,-0.9407811760902405,0.4904646873474121,4.2737016677856445,0.8852074146270752,27,0.99609375
6.868503987789154e-09,512,0.8203016966581345,3.861691474914551,True,0.7740564197301865,0.18220229318831116,0.8968503773212433,True,0.0,0.05664454982616007,-9.807990863919258e-09,57.24609375,-0.8203016519546509,0.2899327874183655,3.861691474914551,0.7740564346313477,28,1.0
1.525040715932846e-08,512,0.9016083329916,4.369255900382996,True,0.849284790456295,0.19962066472799053,0.9839939475059509,True,0.0,0.056437738821841776,-1.1757947504520416e-08,56.9921875,-0.9016083478927612,0.4025891423225403,4.369256019592285,0.8492847681045532,29,1.0
-0.00634782575070858,509,0.891487048744921,4.348366415102496,True,0.8394136500264899,0.20314911469904473,0.9698931872844696,True,0.001953125,0.05645302589982748,0.006347825663397089,56.77734375,-0.8978859186172485,0.5026443600654602,4.3561577796936035,0.8393715620040894,30,0.994140625
7.974449545145035e-08,512,0.8483679853379726,3.7696694135665894,True,0.803224716335535,0.2067439754115185,1.0192160606384277,True,0.0,0.05801683338358998,-7.84057192504406e-08,57.09765625,-0.8483679890632629,0.30305784940719604,3.769669532775879,0.8032246828079224,31,1.0
-0.0024414719082415104,511,0.8578318724893543,4.067649658412149,True,0.8091201670249147,0.1785175601275114,0.8657607138156891,True,0.001953125,0.05847885773982853,0.0024414745275862515,56.857421875,-0.8595860004425049,0.3704453408718109,4.0647783279418945,0.8084672093391418,32,0.998046875
-0.0039061540737748146,510,0.8343490172834959,3.746368767233456,True,0.7894847907272039,0.2056777298814268,0.9944315850734711,True,0.0,0.05770517769269645,0.00390615378273651,57.388671875,-0.8380651473999023,0.3360563814640045,3.7414557933807373,0.7893534898757935,33,0.99609375
-0.00195318297483027,511,0.8022781322380335,4.215846046776221,True,0.7517917164384501,0.18768365940195508,0.9138232469558716,True,0.0,0.059316511382348835,0.0019531844300217927,57.798828125,-0.803555965423584,0.3075277507305145,4.211125373840332,0.7511729001998901,34,0.998046875
-0.0024414381477981806,511,0.8259403276350167,4.227277253238656,True,0.7753170319266046,0.18219750487187414,0.8844434916973114,True,0.001953125,0.05734746821690351,0.002441433083731681,57.33203125,-0.8278196454048157,0.2847115993499756,4.22523832321167,0.7747793197631836,35,0.998046875
-0.0048827966675162315,510,0.7767187113855398,3.916034092622644,True,0.7298226618299298,0.21524334157584235,1.0375916957855225,True,0.00390625,0.056844117818400264,0.004882796609308571,58.236328125,-0.7816293239593506,0.3299318552017212,3.917456865310669,0.7298334240913391,36,0.99609375
-1.0174699127674103e-07,512,0.9065021760761738,4.211827307939529,True,0.8560638912022114,0.1996115992369596,0.9837204217910767,True,0.0,0.057348269037902355,1.0139774531126022e-07,57.845703125,-0.9065021276473999,0.5011515021324158,4.211827278137207,0.856063961982727,37,1.0
-0.0024413310457021,511,0.860438378589727,4.0569884520454185,True,0.8118543529230553,0.18934391639268144,0.9196144044399261,True,0.001953125,0.05959398997947574,0.0024413359933532774,56.921875,-0.8624709844589233,0.4545014500617981,4.054330348968506,0.8114773035049438,38,0.998046875
-0.0048829130828380585,510,0.8417185860521654,4.29490431991278,True,0.7902854169116299,0.20262724140338834,0.9739496409893036,True,0.00390625,0.05908796621952206,0.004882915032794699,57.533203125,-0.8463131785392761,0.3947606086730957,4.307398796081543,0.7898476123809814,39,0.99609375
-5.908077582716942e-08,512,0.7950823493301868,3.680523529648781,True,0.7510066218674183,0.20023301776891458,0.9873301088809967,True,0.0,0.05533868377096951,6.175832822918892e-08,56.1640625,-0.7950823307037354,0.34203842282295227,3.680523633956909,0.7510066032409668,40,1.0
-0.004394629038870335,510,0.8134547694056642,3.704262228573071,True,0.7690947654200535,0.20784678230265857,1.0022571980953217,True,0.001953125,0.060014242539182305,0.0043946304940618575,56.6953125,-0.8166770935058594,0.43765729665756226,3.699150562286377,0.7679838538169861,41,0.99609375
-0.004394440446048975,510,0.8507703778790492,3.8107342009450877,True,0.8051353309668745,0.1984476150260889,0.9557237029075623,True,0.001953125,0.05816871335264295,0.004394438728922978,57.1015625,-0.8545032143592834,0.34206622838974,3.8088417053222656,0.8044962882995605,42,0.99609375
-0.00244140625,511,0.9835634876603949,4.017879666647565,True,0.9354477842026727,0.21386294001422357,1.04198157787323,True,0.001953125,0.060504333465360105,0.0024414077633991838,56.365234375,-0.9850454926490784,0.9370378255844116,4.012741565704346,0.9345499277114868,43,0.998046875
-0.0029296097345650196,511,0.7887333383065613,3.556362111507797,True,0.7461444948983985,0.19108182675845456,0.9247693717479706,True,0.00390625,0.06396693410351872,0.0029296056600287557,57.162109375,-0.7913131713867188,0.3739808201789856,3.552550792694092,0.7458402514457703,44,0.998046875
-1.4901161193847656e-08,512,0.8585254028439522,4.229246377944946,True,0.8078785091638565,0.18734698968182784,0.9219436347484589,True,0.0,0.0591649356065318,1.5890691429376602e-08,55.83203125,-0.8585253953933716,0.45977097749710083,4.229246139526367,0.8078784942626953,45,1.0
-0.0058593787252902985,509,0.9056363913774022,3.89094505984563,True,0.8590408001526868,0.20887708119844323,0.9999139904975891,True,0.0,0.06069802783895284,0.005859381635673344,54.919921875,-0.9116666913032532,0.44277939200401306,3.8944716453552246,0.8591695427894592,46,0.994140625
-0.0039064036682248116,510,0.8509187883021785,3.99660364225799,True,0.8030578882086511,0.19165294506092323,0.923524796962738,True,0.0,0.06083162280265242,0.003906404454028234,56.279296875,-0.8543850183486938,0.3948437571525574,3.9944050312042236,0.8026441335678101,47,0.99609375
-0.0019530648132786155,511,0.8084716390956871,4.073460177199482,True,0.7596903472497272,0.20870857653644637,1.0185546875,True,0.0,0.060891483910381794,0.0019530648714862764,55.1015625,-0.8104379177093506,0.35055723786354065,4.078395843505859,0.7596443891525269,48,0.998046875
-0.0019530627178028226,511,0.8143093718941196,3.9288046700613837,True,0.7672603825533691,0.17520335553272165,0.8516069054603577,True,0.0,0.05857829260639846,0.001953059691004455,54.833984375,-0.8173660039901733,0.3149683475494385,3.926373243331909,0.7683930397033691,49,0.998046875
5.436595529317856e-08,512,0.8860882483422756,4.34425263106823,True,0.8340641148388386,0.19453520364331783,0.9572759568691254,True,0.0,0.06160132947843522,-5.4249539971351624e-08,55.791015625,-0.8860882520675659,0.4563240706920624,4.344252586364746,0.8340641260147095,50,1.0
-0.0019530830904841423,511,0.8723433970705171,3.9950491462901607,True,0.8245011176148507,0.19855457419034794,0.9685074985027313,True,0.0,0.05799972510430962,0.0019530880672391504,55.650390625,-0.8738467693328857,0.4297811985015869,3.9907760620117188,0.824102520942688,51,0.998046875
2.6775524020195007e-08,512,0.9006410203874111,4.073019832372665,True,0.8518650121986866,0.18726492208079437,0.9210224151611328,True,0.0,0.0612093354575336,-2.7765054255723953e-08,56.404296875,-0.9006410241127014,0.5611028671264648,4.073019981384277,0.8518649935722351,52,1.0
-7.508788257837296e-08,512,0.8633456341922283,3.7812182307243347,True,0.8180640675127506,0.19233390977897216,0.9464219510555267,True,0.0,0.0609887721366249,8.09086486697197e-08,57.046875,-0.8633456230163574,0.47690650820732117,3.7812182903289795,0.8180640935897827,53,1.0
-0.0024413112550973892,511,0.7781439357074507,4.116894901148727,True,0.7288424966386619,0.20333611459936948,0.9885537028312683,True,0.001953125,0.06368134228978306,0.002441306904074736,57.095703125,-0.7804710268974304,0.31885507702827454,4.119988441467285,0.7286911010742188,54,0.998046875
-0.0024414611980319023,511,0.8566962983276979,4.189710700115346,True,0.8065228620853908,0.19883227461541536,0.9656603038311005,True,0.001953125,0.06517505343072116,0.002441461168928072,56.3671875,-0.8586933612823486,0.36025547981262207,4.185683727264404,0.8061267733573914,55,0.998046875
-0.0039062476716935635,510,0.8355749672534417,4.016331326727773,True,0.7874778333832236,0.2060309588108794,0.9937740564346313,True,0.0,0.06739791634026915,0.003906251775333658,57.98828125,-0.8392077684402466,0.3473735451698303,4.014056205749512,0.7872316837310791,56,0.99609375
-0.0019530553836375475,511,0.8288161195887512,3.893899858814396,True,0.782185146370046,0.1705031541801873,0.8260540962219238,True,0.0,0.06678563088644296,0.0019530532881617546,57.82421875,-0.830642819404602,0.32723769545555115,3.890951633453369,0.7820940017700195,57,0.998046875
-0.0024414134677499533,511,0.7843495496565115,3.938385143205377,True,0.7371858455196983,0.20001881858770504,0.9712446331977844,True,0.001953125,0.06656956917140633,0.0024414134095422924,57.673828125,-0.7868682146072388,0.31226587295532227,3.942441940307617,0.7372145056724548,58,0.998046875
-0.0048829130828380585,510,0.892498692110473,3.9951782357458976,True,0.8446548735394195,0.20645429335563678,0.9925014674663544,True,0.00390625,0.06142162682954222,0.004882918612565845,58.396484375,-0.9015666842460632,0.466354638338089,4.011319637298584,0.8486467599868774,59,0.99609375
-0.007324199192225933,509,0.7980927724266801,3.9320405302441186,True,0.7510050340813597,0.1974358778119495,0.9343135058879852,True,0.005859375,0.06497960817068815,0.007324196107219905,59.02734375,-0.8044184446334839,0.386295348405838,3.9222195148468018,0.7501240968704224,60,0.994140625
-0.009277206845581532,508,0.888764808966419,4.294665269025667,True,0.8373345155415572,0.20682558780536056,0.971876710653305,True,0.005859375,0.06346073211170733,0.009277208824642003,58.75390625,-0.8971078395843506,0.5111998319625854,4.28914737701416,0.8364663124084473,61,0.9921875
-0.0073240953497588634,509,0.8273637431777999,3.80908855286469,True,0.7817484023294654,0.18987225314485842,0.8981540203094482,True,0.005859375,0.058347009238786995,0.007324098434764892,58.736328125,-0.8348676562309265,0.3801747262477875,3.7987709045410156,0.782051682472229,62,0.994140625
-0.0024414195213466883,511,0.838568958284337,4.27280587646126,True,0.7874004436099131,0.18764347966061906,0.9106320738792419,True,0.001953125,0.06151288596447557,0.002441420452669263,58.580078125,-0.8409213423728943,0.41891807317733765,4.268618583679199,0.7873616218566895,63,0.998046875
-0.00195313710719347,511,0.8470437777485633,4.075587883854099,True,0.7982370158230955,0.18281447391636904,0.889059841632843,True,0.0,0.060987298958934844,0.001953140599653125,59.017578125,-0.8485332727432251,0.5021370649337769,4.070854187011719,0.7978301048278809,64,0.998046875
-0.0019531697034835815,511,0.81616907017105,3.7262307613096595,True,0.7715459939551681,0.2091415678485646,1.0197369158267975,True,0.0,0.0648202485172078,0.00195317214820534,58.724609375,-0.8181719779968262,0.4003959894180298,3.727508783340454,0.7715804576873779,65,0.998046875
-0.00634772377088666,509,0.7850695533462029,3.9168458603220033,True,0.7381637852880479,0.20278089602143157,0.9650735259056091,True,0.001953125,0.06836931651923805,0.006347724993247539,58.447265625,-0.7924026250839233,0.3845170736312866,3.9186697006225586,0.7391273975372314,66,0.994140625
-0.00390629842877388,510,0.8211073961912416,3.9063049026564056,True,0.7743278489393346,0.19875964941747953,0.9576559662818909,True,0.0,0.06644314085133374,0.003906298952642828,57.81640625,-0.8256275057792664,0.428617924451828,3.911621332168579,0.7748780250549316,67,0.99609375
-0.0019531960133463144,511,0.8007177210134068,3.9429592353723755,True,0.7534992397414728,0.19315306271455485,0.9399928748607635,True,0.0,0.06402591604273766,0.001953191851498559,58.01171875,-0.8020022511482239,0.34370729327201843,3.9387669563293457,0.752880871295929,68,0.998046875
-0.007324238773435354,509,0.8661505542475955,4.244776810550502,True,0.8153177099284113,0.20682334156299476,0.9801517426967621,True,0.005859375,0.06937504943925887,0.007324240490561351,58.033203125,-0.8713562488555908,0.4906875789165497,4.234199047088623,0.813325822353363,69,0.994140625
6.391201168298721e-08,512,0.7532099038362503,3.8014388978481293,True,0.7076861765235662,0.19892964517130168,0.9785137176513672,True,0.0,0.06453922856599092,-5.98374754190445e-08,57.318359375,-0.7532098889350891,0.28330662846565247,3.8014392852783203,0.707686185836792,70,1.0
-0.0043946183286607265,510,0.8089612259584315,3.640486694784725,True,0.7653649729840896,0.20076574236591116,0.9642766118049622,True,0.001953125,0.07031603215727955,0.004394618357764557,57.009765625,-0.812649667263031,0.35063984990119934,3.6350326538085938,0.7647241950035095,71,0.99609375
-0.006835987791419029,509,0.8348905596377104,3.7567178102279697,True,0.7899023769880793,0.2076941945560975,0.9858252108097076,True,0.00390625,0.07386329851578921,0.006835987442173064,56.73828125,-0.8407749533653259,0.365926593542099,3.753599166870117,0.7889881730079651,72,0.994140625
-0.0029296227730810642,511,0.8661042821617273,4.098361449698879,True,0.8170248072907882,0.19380347141996027,0.9349315166473389,True,0.00390625,0.07775092811789364,0.0029296217253431678,55.81640625,-0.8712010979652405,0.5320795178413391,4.093554973602295,0.8192494511604309,73,0.998046875
-0.0029296877328306437,511,0.814983917892329,3.449509880547421,True,0.7736746806454516,0.2241553435873357,1.087395966053009,True,0.00390625,0.07492919091600925,0.0029296907887328416,56.1328125,-0.8188619613647461,0.3934614956378937,3.4545295238494873,0.7745628952980042,74,0.998046875
-0.005859422963112593,509,0.8469740596173554,4.212807599594175,True,0.7965240501935915,0.20157408697414214,0.9601269364356995,True,0.0,0.07378547650296241,0.005859425727976486,56.1796875,-0.8525306582450867,0.44430530071258545,4.227815628051758,0.7960414886474609,75,0.994140625
-0.002441542223095894,511,0.8216372353923297,4.385750597470427,True,0.7691161552054073,0.1912139074644074,0.9261533915996552,True,0.001953125,0.07083367719314992,0.0024415453081019223,56.064453125,-0.8252049684524536,0.3669976592063904,4.391166687011719,0.7701776027679443,76,0.998046875
-1.0244548320770264e-08,512,0.7690471298992634,3.699585109949112,True,0.7247431501746178,0.19450325676589275,0.9541126787662506,True,0.0,0.07361426029819995,7.945345714688301e-09,55.646484375,-0.7690471410751343,0.3027157783508301,3.6995849609375,0.7247431874275208,77,1.0
-0.0019531752914190292,511,0.8551090771438089,4.083269645556545,True,0.8062103115415853,0.19256161322700793,0.9321009814739227,True,0.0,0.08376482897438109,0.00195317534962669,56.314453125,-0.8570871353149414,0.46711188554763794,4.083859443664551,0.8062281608581543,78,0.998046875
-1.280568540096283e-08,512,0.7892176955938339,3.7388554364442825,True,0.7444434240460396,0.2098859819903737,1.0302481353282928,True,0.0,0.07672686758451164,1.1525116860866547e-08,56.77734375,-0.7892177104949951,0.3058994710445404,3.7388553619384766,0.744443416595459,79,1.0
-0.0024415142834186554,511,0.8109389767488154,4.601948844476688,True,0.7558288501900002,0.1885138806872419,0.9115695357322693,True,0.001953125,0.07516921975184232,0.0024415125662926584,57.876953125,-0.8130382299423218,0.32675668597221375,4.596795558929443,0.755548357963562,80,0.998046875
-0.0019530968274921179,511,0.7858565470710426,4.17980256239262,True,0.7358017711956674,0.19898818034853322,0.9677963554859161,True,0.0,0.06951625889632851,0.0019530963618308306,57.240234375,-0.7883362770080566,0.30204474925994873,4.180643081665039,0.7363182902336121,81,0.998046875
-1.0943040251731873e-07,512,0.7407908886671066,3.35590323805809,True,0.7006026245653629,0.196472568041645,0.9645653665065765,True,0.0,0.0711876192362979,1.1367956176400185e-07,57.7890625,-0.740790843963623,0.3016340732574463,3.355903148651123,0.700602650642395,82,1.0
-0.0004883286310359836,512,0.8145069517195225,3.7414388954639435,True,0.7697017453610897,0.17177385074464838,0.8381623327732086,True,0.001953125,0.07306107529439032,0.000488330377265811,58.083984375,-0.814995288848877,0.44891804456710815,3.741438865661621,0.7697017192840576,83,1.0
-0.008300946094095707,508,0.7539010329509345,3.2862784524602215,True,0.7145465814222502,0.18297057536256034,0.8554621040821075,True,0.001953125,0.07154419214930385,0.00830094498815015,58.556640625,-0.7640247344970703,0.3888700008392334,3.30318021774292,0.7161670923233032,84,0.9921875
-0.003906273748725653,510,0.7969667955940843,3.8142239795011634,True,0.7512899833567002,0.18299964046746028,0.8780755996704102,True,0.0,0.06956492981407791,0.003906274039763957,58.19921875,-0.8005715608596802,0.33201736211776733,3.812732696533203,0.7510063648223877,85,0.99609375
-0.0019532814621925354,511,0.7925109089937229,3.8059970063472672,True,0.7469326113068195,0.1670159580069594,0.8077896535396576,True,0.0,0.07009487168397754,0.00195328367408365,56.833984375,-0.7939411401748657,0.3711317479610443,3.8056254386901855,0.7464141845703125,86,0.998046875
-0.00439453125,510,0.8698138138827156,4.204434572481642,True,0.8194640769678004,0.18888760515110337,0.9069387316703796,True,0.001953125,0.06210645835381001,0.004394535761093721,57.2421875,-0.8732335567474365,0.450009286403656,4.198422431945801,0.818561315536499,87,0.99609375
-8.12578946352005e-08,512,0.8022012934088707,3.956121191382408,True,0.7548252120614052,0.20075659230642487,0.985621988773346,True,0.0,0.07264223275706172,8.285860531032085e-08,56.62109375,-0.8022012710571289,0.343509703874588,3.9561212062835693,0.7548251748085022,88,1.0
-0.002441463293507695,511,0.7499219928002402,3.9493693778192926,True,0.7026267471612082,0.1979992482418311,0.958298534154892,True,0.001953125,0.07796152774244547,0.002441465068841353,55.556640625,-0.7545664310455322,0.3320961892604828,3.95454740524292,0.7047678232192993,89,0.998046875
-0.0024414104409515858,511,0.7998118428568084,4.019783062944207,True,0.7516733602768289,0.18898950443399373,0.9138306379318237,True,0.001953125,0.07563933567143977,0.0024414099170826375,54.90234375,-0.8017687797546387,0.43899109959602356,4.017739772796631,0.7512133717536926,90,0.998046875
8.149072527885437e-08,512,0.7810412868857384,4.150053173303604,True,0.7313427552580833,0.20031877926521702,0.9804762899875641,True,0.0,0.08447202923707664,-8.026836439967155e-08,54.873046875,-0.7810412645339966,0.2897765636444092,4.150053024291992,0.7313427925109863,91,1.0
-5.832407623529434e-08,512,0.8560107462108135,4.546176999807358,True,0.8015684857964516,0.19428739506693093,0.9505104720592499,True,0.0,0.08370484318584204,5.844049155712128e-08,55.046875,-0.8560106754302979,0.43978437781333923,4.546176910400391,0.8015685081481934,92,1.0
-0.001953104860149324,511,0.7910298708600307,4.2632657749078975,True,0.739975604759037,0.17932187252881704,0.8653955161571503,True,0.0,0.0857932191574946,0.0019531082944013178,54.208984375,-0.793801486492157,0.3389928340911865,4.258687496185303,0.740848958492279,93,0.998046875
-9.458744898438454e-08,512,0.7441768031567335,3.722287178039551,True,0.6996009610593319,0.1990317501258687,0.9729842841625214,True,0.0,0.0886958995833993,9.825453162193298e-08,55.66796875,-0.7441767454147339,0.2559281885623932,3.72228741645813,0.6996009349822998,94,1.0
-0.0024414591025561094,511,0.7777218139801474,4.079517122817366,True,0.7288679941293078,0.18703428337612424,0.9024232029914856,True,0.001953125,0.0821637052576989,0.0024414573854301125,55.296875,-0.7798770666122437,0.3609066605567932,4.079073905944824,0.7285871505737305,95,0.998046875
-0.0019531380385160446,511,0.7213970607040913,3.3378779724852676,True,0.6814246816877749,0.1951412176102167,0.9449447095394135,True,0.0,0.08398273354396224,0.0019531390571501106,55.91796875,-0.7232863903045654,0.3450466990470886,3.33634877204895,0.6813791394233704,96,0.998046875
-0.0019530358258634806,511,0.7435178745049553,3.3057271613066903,True,0.7039305011353613,0.18784526671661297,0.9078523814678192,True,0.0,0.08643511903937906,0.0019530345452949405,57.310546875,-0.745537281036377,0.3391023874282837,3.3015708923339844,0.7040465474128723,97,0.998046875
-0.0019531522411853075,511,0.8211914747661807,3.9470265886788267,True,0.7739242876345864,0.2069615404296201,1.0042839646339417,True,0.0,0.0830319314263761,0.0019531509024091065,57.470703125,-0.8233108520507812,0.3385831117630005,3.951148509979248,0.7740411162376404,98,0.998046875
-0.0039062269497662783,510,0.7593953925020553,3.953915063072654,True,0.7120457027472702,0.21116816781723174,1.013967752456665,True,0.0,0.08936786651611328,0.0039062239520717412,57.8984375,-0.7644222974777222,0.3613798916339874,3.953845500946045,0.7131671905517578,99,0.99609375
-0.0039061973802745342,510,0.7907915945146596,4.116084142292246,True,0.7414998655225716,0.1863048345418065,0.8913809359073639,True,0.0,0.08244897273834795,0.0039061984280124307,57.5,-0.7935689687728882,0.3932670056819916,4.108303070068359,0.7404641509056091,100,0.99609375
-0.001953020808286965,511,0.7992928229899321,3.708810438615235,True,0.7548783394688494,0.208623805604293,1.010180801153183,True,0.0,0.0926925913663581,0.0019530156860128045,58.1328125,-0.8013070821762085,0.359440416097641,3.7079062461853027,0.7549502849578857,101,0.998046875
